#{"t_start": 1778086532.8526413, "env_id": "YaskawaGP7ReachPyBullet-Collision-Free-v0"}
r,l,t
-46.409444,500,17032.447795
-2.516105,20,17032.686158
-50.128089,500,17038.657258
-57.425691,500,17044.762314
-9.84701,56,17045.437485
-18.33338,92,17046.546091
-17.773879,65,17047.329023
-41.902723,264,17059.874045
-106.755334,500,17065.590209
-12.594669,49,17066.152706
-6.68898,35,17066.556871
-5.552517,65,17067.321827
-11.221316,57,17067.989666
-10.001126,41,17068.466426
-19.478761,69,17069.25943
-10.427855,44,17069.772475
-61.301726,500,17075.576738
-13.740227,55,17076.221337
-16.01605,51,17076.815726
-8.393509,41,17077.279873
-56.468839,500,17083.049544
-17.04817,53,17083.668889
-12.776154,51,17084.247902
-15.641092,60,17084.933327
-18.376363,58,17085.640031
-6.73743,36,17086.042419
-84.777869,500,17091.776913
-45.583736,500,17097.591914
-15.619794,57,17098.267303
-51.111299,500,17104.443615
-48.916695,328,17108.418642
-12.168049,57,17109.107833
-16.334893,60,17109.83198
-13.304004,48,17110.407441
-19.195327,244,17113.340593
-12.642882,48,17113.921017
-44.030575,353,17118.160504
-46.073142,500,17134.110068
-8.045178,38,17134.549989
-43.195991,500,17140.339245
-19.704326,96,17141.437762
-45.148408,500,17147.247419
-15.863669,49,17147.818098
-15.145924,67,17148.589042
-17.436065,111,17149.874294
-8.400024,60,17150.586619
-9.321537,73,17151.428683
-27.082676,257,17154.441619
-18.787069,79,17155.356403
-11.17179,74,17156.209147
-16.731428,56,17156.871305
-17.27357,53,17157.501453
-15.978329,68,17158.300344
-16.6476,50,17158.875123
-9.526696,48,17159.44116
-7.575948,39,17159.893926
-15.304357,58,17160.568364
-14.330521,49,17161.156492
-16.663224,61,17161.861695
-4.355711,29,17162.207659
-12.445679,43,17162.7163
-38.741889,309,17166.533479
-8.67353,43,17167.052088
-8.266397,39,17167.516202
-4.396535,29,17167.861026
-68.930751,500,17173.864553
-14.211867,121,17175.300716
-9.749658,47,17175.911934
-8.514205,73,17176.788593
-12.158594,47,17177.369928
-20.549571,87,17178.413102
-16.894309,55,17179.064092
-53.318955,477,17184.811413
-17.536239,52,17185.437992
-7.595223,33,17185.824855
-8.631788,36,17186.261664
-14.121167,65,17187.062266
-39.379371,500,17200.063133
-6.661242,34,17200.447083
-18.151587,60,17201.129178
-14.179331,47,17201.668736
-12.683314,46,17202.207273
-17.680722,55,17202.83689
-8.486659,80,17203.759454
-14.815509,51,17204.355831
-16.339334,54,17204.97987
-11.742825,43,17205.479558
-15.608547,54,17206.134864
-13.117328,46,17206.658405
-10.297192,48,17207.213719
-19.195335,68,17207.986233
-44.371257,353,17212.083282
-16.722611,91,17213.128935
-9.630561,61,17213.832895
-13.366948,38,17214.268729
-12.864168,40,17214.729296
-10.068451,39,17215.174383
-12.804543,56,17215.831167
-16.483999,156,17217.617467
-15.702035,56,17218.30403
-7.254736,37,17218.789731
-8.337641,40,17219.29885
-15.19007,64,17220.077798
-12.230559,56,17220.787427
-13.703341,53,17221.434726
-28.315666,195,17223.831074
-11.443214,40,17224.309304
-10.977999,54,17224.960564
-12.758634,57,17225.640703
-42.043159,500,17231.720036
-13.599881,71,17232.581945
-13.681058,46,17233.187323
-8.337748,35,17233.605805
-4.650935,32,17233.985761
-18.035172,51,17234.588513
-16.973196,70,17235.424729
-95.663476,500,17241.409427
-7.01888,33,17241.820335
-12.109107,50,17242.423692
-8.988863,38,17242.876099
-11.596417,51,17243.492157
-30.2818,320,17247.385221
-13.836727,46,17247.945521
-12.164861,48,17248.531954
-13.556446,112,17249.878766
-12.52675,50,17250.4745
-27.888861,331,17260.705672
-16.36561,52,17261.343394
-19.746925,76,17262.228026
-11.582382,49,17262.783844
-12.823804,60,17263.481954
-10.474618,48,17264.033909
-14.546689,92,17265.088246
-13.674778,63,17265.812998
-10.604281,46,17266.342485
-33.214678,258,17269.372137
-20.614095,107,17270.659635
-11.930891,59,17271.366716
-20.445257,115,17272.755931
-6.817417,24,17273.052116
-13.145962,83,17274.050517
-18.597091,59,17274.756218
-10.821168,46,17275.300734
-12.235328,45,17275.841319
-12.051321,43,17276.365454
-10.983744,48,17276.94662
-25.403505,390,17281.623657
-8.992793,36,17282.064377
-8.135677,81,17283.030436
-42.121657,500,17289.113615
-35.976435,374,17293.629338
-44.456155,500,17299.686067
-31.514294,245,17302.616228
-8.149266,40,17303.092955
-11.217133,48,17303.665261
-34.981175,500,17309.660623
-12.591218,69,17310.48267
-24.309991,254,17313.603761
-60.869952,500,17319.636928
-7.911379,48,17320.207913
-11.915993,44,17328.656643
-14.321121,50,17329.270253
-51.688275,500,17335.101879
-9.230213,43,17335.601547
-55.415385,500,17341.495991
-15.454385,51,17342.12833
-53.440356,500,17348.21918
-15.987152,124,17349.700657
-44.749198,500,17355.713426
-12.173428,55,17356.374507
-14.796121,59,17357.120547
-12.880341,51,17357.732499
-19.99822,96,17358.880409
-11.730899,48,17359.448885
-17.666057,75,17360.351766
-17.248484,125,17361.856469
-5.688185,30,17362.211495
-14.887366,50,17362.819249
-16.677015,58,17363.514416
-12.086205,52,17364.123158
-14.520599,53,17364.764445
-19.155752,87,17365.805457
-17.635344,81,17366.789075
-5.877125,33,17367.199022
-41.803491,500,17373.270014
-18.599646,73,17374.154652
-17.193302,77,17375.080736
-16.286879,61,17375.829731
-15.672121,98,17377.009553
-45.638328,473,17382.74727
-10.475552,45,17383.301287
-15.009651,54,17383.943599
-17.476373,49,17384.532207
-16.793719,86,17385.566471
-27.086359,280,17394.719578
-16.407457,59,17395.403749
-41.087921,500,17401.206445
-23.125169,217,17403.844145
-23.456664,263,17407.071013
-8.73499,38,17407.525775
-56.20879,500,17413.543177
-16.50826,87,17414.580434
-46.64498,500,17420.637032
-25.226398,298,17424.204573
-9.401804,50,17424.814474
-9.910667,41,17425.303328
-13.971784,88,17426.375036
-11.026445,45,17426.93352
-11.344875,47,17427.50637
-31.660976,167,17429.512975
-11.084443,45,17430.061896
-6.951381,32,17430.443905
-13.448416,69,17431.274968
-11.814657,55,17431.938437
-9.18178,40,17432.413192
-32.621854,307,17436.127956
-13.612385,57,17436.809302
-8.999681,70,17437.654117
-12.280124,55,17438.379793
-15.490442,58,17439.083113
-35.93168,500,17445.108108
-22.393951,100,17446.300921
-20.190108,80,17447.262138
-12.231629,51,17447.872735
-17.236256,66,17448.66862
-14.622696,62,17449.408519
-17.820339,87,17450.49362
-13.990859,47,17451.061026
-19.958297,52,17451.689182
-7.244009,82,17452.665245
-11.278373,30,17453.027697
-11.374955,42,17453.538471
-10.527895,46,17454.081348
-13.355825,66,17461.509372
-14.95441,58,17462.224461
-7.924496,38,17462.720136
-13.197726,82,17463.672059
-10.291133,52,17464.33828
-9.278867,74,17465.242501
-38.614367,500,17471.293258
-12.9142,148,17473.136622
-38.220336,500,17479.137659
-38.380788,396,17483.934675
-34.93221,500,17489.941742
-16.715471,84,17490.944896
-40.22501,404,17495.99366
-28.912459,215,17498.57371
-17.66607,61,17499.316433
-11.831202,31,17499.689435
-13.067281,100,17500.911278
-16.543953,73,17501.791787
-9.954797,49,17502.385178
-6.950227,32,17502.772457
-13.823138,53,17503.416736
-8.471184,41,17503.914657
-7.81754,35,17504.341991
-11.328538,42,17504.840662
-16.360648,64,17505.620969
-14.392188,78,17506.598339
-13.399103,46,17507.153249
-41.041659,500,17513.23156
-41.685281,338,17517.321283
-49.528726,407,17529.42399
-7.47045,57,17530.099644
-12.207049,47,17530.652144
-13.953982,98,17531.794567
-35.307614,297,17535.269597
-43.491598,500,17541.131907
-18.441693,74,17541.984318
-10.030221,51,17542.557354
-51.486711,500,17548.372749
-25.432085,143,17550.024694
-10.331516,57,17550.683964
-7.649736,41,17551.154587
-20.705857,73,17551.994303
-17.067451,73,17552.867
-13.583247,64,17553.61297
-10.945045,47,17554.153948
-13.037715,39,17554.60586
-8.300795,37,17555.033311
-16.59011,98,17556.161175
-10.030382,70,17556.970356
-28.188928,195,17559.213804
-59.001304,500,17565.068731
-25.429641,208,17567.580769
-10.381931,63,17568.353897
-3.171828,26,17568.677871
-13.344916,46,17569.235386
-15.084957,101,17570.446737
-10.091924,21,17570.68864
-10.114093,50,17571.292031
-5.283903,34,17571.708932
-7.381153,62,17572.464144
-12.032422,90,17573.531297
-8.677122,40,17574.009758
-10.652108,64,17574.7797
-18.09538,60,17575.534394
-9.865491,48,17576.123597
-16.292694,59,17576.828743
-10.685231,44,17577.35234
-14.270722,65,17578.166242
-10.000718,48,17578.740997
-15.681385,95,17579.893239
-13.084275,87,17580.95295
-8.045803,38,17581.400754
-12.56725,52,17582.01913
-7.39792,33,17582.442
-13.062324,45,17583.027063
-13.061313,67,17583.86283
-11.232717,53,17584.52811
-14.724915,62,17585.300059
-20.452673,91,17586.434495
-9.113789,59,17587.163204
-14.950061,56,17587.859996
-18.856257,63,17594.68033
-7.263071,77,17595.573009
-14.544756,135,17597.182634
-20.130128,154,17598.981184
-13.761523,49,17599.545141
-8.669395,44,17600.044774
-14.684117,74,17600.908467
-9.695094,44,17601.418138
-5.222512,46,17601.968666
-16.163438,89,17602.991175
-12.089716,47,17603.53508
-55.676437,500,17609.372341
-12.864275,89,17610.406303
-9.507415,42,17610.896024
-29.129678,169,17612.842974
-38.599546,500,17618.595844
-15.914356,192,17620.862714
-23.42202,143,17622.526108
-10.7146,41,17622.990843
-17.8545,56,17623.635677
-12.681985,54,17624.256021
-54.916098,500,17630.005463
-19.302068,60,17630.702867
-11.054909,45,17631.266149
-9.51959,81,17632.196784
-11.803714,45,17632.716954
-12.226016,86,17633.729718
-11.650016,50,17634.304156
-10.089185,44,17634.816421
-12.57792,53,17635.420329
-15.064506,53,17636.03128
-15.215531,59,17636.707448
-15.748122,69,17637.501327
-10.798676,57,17638.172534
-15.294089,71,17638.991345
-35.715167,394,17643.591263
-18.212841,61,17644.295801
-14.457365,74,17645.143539
-7.539399,40,17645.60401
-22.489072,136,17647.184691
-12.060026,47,17647.721655
-8.841364,50,17648.301765
-4.96411,30,17648.642877
-13.214578,47,17649.193406
-11.867967,46,17649.726981
-31.215246,248,17657.68842
-9.076262,40,17658.155797
-20.216044,81,17659.048096
-9.467958,43,17659.520833
-18.608273,126,17660.942879
-13.747145,86,17661.920335
-31.727891,344,17665.965625
-12.107628,44,17666.482338
-13.711359,55,17667.127429
-28.566924,373,17671.475515
-18.485719,63,17672.205123
-20.530656,111,17673.487287
-6.425357,34,17673.886221
-21.649595,148,17675.589179
-8.183718,33,17675.966548
-42.405924,500,17681.811322
-49.414382,500,17687.566385
-52.504792,500,17693.382046
-11.258929,49,17693.953013
-18.768533,65,17694.705689
-11.728255,55,17695.345824
-12.672969,65,17696.120749
-17.44628,73,17696.957219
-10.086454,47,17697.512705
-7.03013,38,17697.945853
-13.583747,52,17698.567192
-11.076038,50,17699.141237
-16.77542,56,17699.836873
-14.798295,142,17701.537865
-55.316421,500,17707.530809
-16.135154,61,17708.268994
-9.359327,51,17708.885349
-8.468778,42,17709.389032
-18.028191,76,17710.302135
-13.630175,48,17710.904538
-3.675317,27,17711.226156
-10.282587,54,17711.885366
-8.479518,41,17712.375057
-31.042261,272,17715.671289
-52.161797,500,17725.030537
-13.675421,47,17725.574765
-12.175822,49,17726.139256
-9.069155,43,17726.652859
-13.344687,52,17727.265252
-16.160217,54,17727.887995
-7.986325,36,17728.310839
-16.013281,59,17728.994999
-10.566989,49,17729.561989
-10.029174,49,17730.136576
-7.238769,35,17730.540929
-10.662319,39,17730.991695
-15.846201,103,17732.175865
-12.180375,61,17732.876095
-10.352393,54,17733.55531
-4.076029,40,17734.018736
-20.555975,109,17735.265928
-40.245747,500,17741.049317
-3.816352,14,17741.205896
-14.716006,76,17742.08693
-9.811491,43,17742.581561
-7.293712,33,17742.955585
-23.920462,180,17745.07059
-11.27343,56,17745.711905
-20.915253,117,17747.06227
-12.656958,47,17747.609551
-8.945733,49,17748.172021
-7.627873,23,17748.440305
-34.754431,203,17750.773712
-15.383439,59,17751.457412
-15.575234,63,17752.214799
-25.936362,273,17755.517187
-41.053709,500,17761.57828
-16.79683,68,17762.404578
-16.057876,75,17763.371189
-9.618554,44,17763.942251
-12.571249,50,17764.596019
-2.617422,10,17764.717669
-19.009508,112,17766.109591
-11.271327,41,17766.608283
-15.275867,80,17767.563327
-10.1097,46,17768.147808
-18.233729,76,17769.100261
-11.051621,55,17769.757061
-24.192302,240,17772.680309
-8.931595,42,17773.192916
-20.402069,78,17774.124456
-13.15865,86,17775.171165
-15.107156,86,17776.199285
-9.541516,51,17776.826275
-37.266402,199,17782.87264
-23.360849,160,17784.760761
-7.861005,30,17785.106835
-9.154537,40,17785.577578
-19.734328,83,17786.531549
-11.004564,49,17787.114961
-11.437949,42,17787.593709
-6.924949,34,17787.993739
-10.226637,51,17788.580172
-20.032619,73,17789.439315
-11.042489,39,17789.898114
-11.805955,43,17790.392148
-11.555495,56,17791.099173
-11.198033,61,17791.808866
-16.94374,54,17792.425194
-17.93819,93,17793.499276
-15.180411,85,17794.4856
-19.329445,80,17795.407901
-12.618809,66,17796.188813
-15.681001,112,17797.498978
-15.017229,66,17798.261967
-8.182693,39,17798.718718
-15.952829,73,17799.573997
-9.115707,28,17799.891149
-27.98233,331,17803.788518
-11.81419,44,17804.315912
-11.055049,47,17804.874376
-13.003627,50,17805.483
-13.668154,80,17806.442412
-13.723399,54,17807.100653
-18.267734,76,17808.013943
-15.245103,55,17808.674833
-11.306668,50,17809.294665
-41.025883,452,17814.773096
-15.086271,52,17815.397758
-24.502258,168,17817.404823
-10.68769,41,17817.907037
-17.272878,66,17818.762934
-11.354833,73,17819.682502
-35.152545,500,17825.780555
-27.268632,223,17828.489967
-13.708202,61,17829.243733
-7.697129,44,17829.772291
-33.265041,178,17831.918621
-11.866041,36,17832.35449
-54.214992,500,17838.403802
-10.5363,68,17839.218974
-8.694269,27,17839.542063
-33.554075,267,17850.922053
-7.330527,19,17851.198531
-14.59467,57,17851.864461
-21.619809,99,17853.031711
-17.00928,89,17854.053494
-17.945108,60,17854.736669
-9.707656,45,17855.259757
-28.358098,233,17857.939565
-23.429677,273,17861.102572
-8.814197,31,17861.473582
-25.099612,216,17863.973306
-41.741256,380,17868.380131
-16.918153,95,17869.481293
-14.120303,52,17870.076727
-32.567346,251,17873.03151
-10.56624,49,17873.600014
-18.806202,67,17874.370572
-45.085939,500,17880.141671
-24.020347,100,17881.325507
-20.261879,59,17882.00492
-49.079582,500,17887.955465
-38.159396,246,17890.968538
-55.546297,500,17897.084604
-9.323065,46,17897.641146
-45.503624,500,17903.633116
-54.870048,500,17909.736196
-14.290146,52,17920.493828
-35.651525,246,17923.330285
-18.141143,78,17924.222847
-18.515191,59,17924.909986
-14.356009,54,17925.532757
-14.727188,140,17927.16057
-63.65493,500,17933.000623
-16.96935,69,17933.790118
-67.02267,500,17939.588136
-64.542352,500,17945.444801
-11.771467,49,17946.041241
-9.17277,52,17946.709653
-48.90552,500,17952.7849
-37.744423,500,17958.850752
-12.515522,53,17959.483063
-49.04734,500,17965.525337
-32.842489,213,17968.146297
-12.452775,53,17968.77524
-17.289945,64,17969.551236
-43.986983,500,17975.541837
-59.998348,500,17991.116929
-16.645881,100,17992.310735
-35.378472,309,17996.022241
-11.258046,45,17996.556817
-47.148438,500,18002.600386
-40.644235,488,18008.512438
-50.221588,500,18014.59807
-30.563698,373,18019.074209
-33.398468,279,18022.410545
-15.44659,65,18023.190451
-50.963704,500,18029.266163
-19.527424,143,18030.989929
-23.738737,75,18031.897095
-11.05272,48,18032.470562
-80.954004,500,18038.535282
-23.261534,176,18040.65646
-111.293858,500,18046.752681
-30.376541,259,18057.761975
-62.84779,500,18063.717287
-22.709887,90,18064.856497
-18.29802,64,18065.675309
-22.469531,122,18067.168587
-16.280506,54,18067.804912
-22.697696,70,18068.67026
-13.60783,63,18069.431958
-21.007023,129,18071.04991
-23.369426,261,18074.194024
-22.64459,69,18075.027373
-16.542222,53,18075.660901
-12.831327,47,18076.223089
-64.350977,500,18082.305542
-13.079675,52,18082.931141
-55.47596,500,18088.956949
-11.176822,41,18089.456727
-72.787354,500,18095.595213
-8.276765,34,18096.018083
-27.22964,165,18098.006793
-62.387853,500,18104.077327
-8.752412,39,18104.57267
-69.874806,500,18110.618245
-13.446605,74,18111.497277
-19.417834,122,18112.983922
-12.961886,48,18113.562934
-17.375133,73,18114.45613
-14.658399,54,18115.109384
-31.578182,276,18125.620772
-15.665883,51,18126.230119
-15.235961,54,18126.817642
-15.148007,77,18127.727993
-20.630077,62,18128.429323
-12.220579,53,18129.038253
-21.84947,193,18131.256973
-16.727027,56,18131.904248
-14.726249,55,18132.559453
-9.273695,37,18132.981349
-11.895571,47,18133.531855
-26.285367,214,18135.990718
-10.522416,40,18136.456281
-11.719573,99,18137.57817
-10.212878,39,18138.029963
-17.229764,56,18138.661213
-13.906459,53,18139.315421
-10.401259,45,18139.849997
-51.079319,500,18145.88865
-15.766143,56,18146.562034
-12.435752,47,18147.13248
-12.062462,54,18147.786629
-8.352797,43,18148.299842
-18.218087,141,18150.017251
-13.003611,54,18150.705961
-29.394282,129,18152.246233
-15.092989,51,18152.858587
-21.451328,199,18155.267256
-13.110196,76,18156.181811
-14.856076,60,18156.9059
-20.88504,69,18157.742392
-8.080571,38,18158.190618
-21.042581,90,18159.268293
-12.616534,52,18159.890375
-18.882984,70,18160.732633
-16.384468,53,18161.381928
-13.101462,49,18162.018387
-50.437187,500,18168.066844
-10.106603,65,18168.859195
-23.992424,161,18170.807446
-13.150259,72,18171.683002
-12.042922,45,18172.222784
-18.546653,95,18173.383565
-16.014023,108,18174.714476
-9.783402,46,18175.272246
-38.99063,286,18178.707826
-41.22368,500,18184.80405
-15.192562,50,18191.068965
-17.370681,59,18191.782147
-11.058474,41,18192.228956
-5.232833,45,18192.741237
-13.590857,51,18193.304781
-49.590811,484,18199.13182
-23.64087,187,18201.362047
-14.403153,143,18203.069764
-13.241612,93,18204.178107
-7.47902,35,18204.589161
-13.161189,50,18205.186571
-16.695539,106,18206.45739
-19.462215,78,18207.437125
-16.761492,58,18208.147804
-13.485975,74,18209.042967
-11.645633,52,18209.670319
-51.828842,388,18214.323811
-17.354323,56,18214.997439
-23.859719,164,18216.957526
-7.482819,36,18217.392817
-8.608153,59,18218.138502
-31.146969,231,18220.922633
-12.616953,43,18221.429278
-13.407442,52,18222.054904
-13.824515,53,18222.683254
-56.77864,500,18228.707618
-12.028835,40,18229.189947
-19.428782,115,18230.649185
-23.578604,149,18232.45182
-12.114208,45,18233.000603
-48.276627,500,18239.06319
-10.406625,45,18239.611695
-17.883384,93,18240.720629
-13.100546,52,18241.39919
-15.939618,112,18242.750728
-15.362634,78,18243.684436
-35.162674,500,18249.743328
-21.271896,138,18256.233984
-8.175625,35,18256.67302
-16.431355,71,18257.497293
-11.134064,48,18258.054289
-19.837058,68,18258.842872
-10.898993,46,18259.360986
-15.314306,99,18260.508924
-10.734802,47,18261.047485
-6.912353,24,18261.324744
-9.301308,63,18262.052773
-6.928095,63,18262.78209
-18.971195,66,18263.542035
-20.326956,88,18264.593831
-11.653916,77,18265.464303
-13.855517,47,18266.003414
-32.154159,419,18270.874095
-9.799299,43,18271.379969
-14.22177,55,18272.013864
-10.258188,60,18272.713486
-33.206133,500,18278.505994
-25.851084,180,18280.572273
-11.940179,47,18281.116844
-12.665179,68,18281.896339
-12.658489,64,18282.638606
-8.86608,42,18283.128673
-11.443949,65,18283.889307
-18.332422,189,18286.0903
-44.158207,500,18291.934019
-5.389923,45,18292.447645
-14.447153,58,18293.115865
-12.954373,49,18293.682351
-10.722647,52,18294.28772
-64.327308,499,18300.115411
-11.775817,47,18300.66392
-10.15887,45,18301.195498
-11.52161,45,18301.708575
-10.456707,45,18302.236454
-19.618418,131,18303.759355
-10.141518,40,18304.225134
-9.041872,41,18304.69987
-10.104885,54,18305.322201
-25.609911,211,18307.780873
-21.748519,167,18309.876556
-11.729533,56,18310.556872
-18.474888,77,18311.582942
-42.244308,145,18313.318423
-13.407343,51,18313.952991
-15.623461,54,18314.59458
-16.964488,110,18321.710746
-13.582202,64,18322.500606
-13.627892,60,18323.194088
-17.347343,59,18323.872276
-75.350451,500,18329.675886
-12.294649,43,18330.174577
-12.33518,90,18331.215688
-27.089253,215,18333.717509
-12.396199,43,18334.266043
-17.011001,55,18334.903562
-19.687546,71,18335.733706
-17.661165,73,18336.577449
-11.104748,41,18337.061157
-16.611777,76,18337.95584
-14.087817,52,18338.556786
-4.872759,30,18338.900892
-18.814562,82,18339.877979
-13.009068,52,18340.480203
-16.289687,86,18341.47499
-7.452522,33,18341.857939
-8.132889,39,18342.310693
-17.123638,64,18343.037321
-153.083241,500,18348.884341
-5.101846,39,18349.336128
-62.786593,500,18355.132387
-16.933781,80,18356.054077
-14.897695,57,18356.716304
-12.060696,60,18357.404469
-21.266821,80,18358.381798
-15.567978,93,18359.503791
-17.220722,83,18360.505294
-19.755884,72,18361.372771
-13.665776,52,18362.002717
-12.281086,59,18362.724936
-10.795656,69,18363.564344
-10.602506,59,18364.28788
-60.52827,366,18368.718488
-13.136874,52,18369.384883
-5.416918,25,18369.692063
-11.869925,62,18370.433053
-24.291289,146,18372.189095
-13.111274,54,18372.845874
-68.672672,441,18378.13793
-26.224275,129,18383.059291
-20.518716,67,18383.856402
-10.228199,40,18384.319624
-10.412862,43,18384.825632
-15.265344,73,18385.67854
-14.357495,67,18386.455458
-16.417609,52,18387.059843
-9.209081,36,18387.486707
-17.477715,70,18388.286225
-11.730559,43,18388.78093
-8.475444,35,18389.179866
-14.382782,61,18389.888853
-11.245789,42,18390.370713
-12.993698,50,18390.955127
-17.648797,59,18391.666374
-15.43763,75,18392.586914
-3.030832,24,18392.8614
-8.495568,35,18393.264349
-14.555995,53,18393.874719
-10.728459,47,18394.420189
-53.075697,500,18400.224971
-18.600732,73,18401.075886
-6.173064,35,18401.470368
-17.540758,103,18402.665761
-70.892769,477,18408.201655
-11.371202,54,18408.838976
-4.412404,13,18408.983566
-10.427007,56,18409.631867
-17.089881,64,18410.370118
-8.839624,40,18410.8369
-28.936403,165,18412.737633
-7.90173,35,18413.140533
-12.386212,36,18413.554426
-26.744352,237,18416.34618
-10.452852,39,18416.79779
-12.098795,49,18417.368241
-10.029525,64,18418.108292
-54.391745,400,18422.790858
-6.580952,23,18423.05917
-16.145913,63,18423.784815
-13.681753,55,18424.429646
-11.389976,45,18424.95726
-6.917334,35,18425.363944
-59.805075,295,18428.844987
-13.863004,49,18429.408954
-13.753968,67,18430.193018
-10.3588,56,18430.84995
-8.156772,41,18431.325762
-19.282601,83,18432.280462
-13.866886,47,18432.857919
-8.773075,60,18433.559803
-26.087566,126,18435.020754
-11.06709,49,18435.584762
-12.994972,47,18436.134753
-13.270765,50,18436.724178
-15.665547,66,18437.494689
-21.40299,92,18438.607921
-15.484667,117,18439.958086
-13.4077,47,18440.495817
-14.622347,64,18441.23899
-6.663113,37,18444.802991
-10.013201,89,18445.864177
-10.9152,57,18446.519206
-9.54685,48,18447.076113
-26.524824,186,18449.219566
-10.240838,53,18449.900746
-13.331322,51,18450.492364
-9.467526,42,18450.983026
-12.571307,45,18451.490252
-26.975016,197,18453.76304
-17.198173,58,18454.431259
-48.935154,500,18460.221536
-15.224325,56,18460.888284
-15.1525,57,18461.561485
-10.405557,48,18462.110018
-10.517177,54,18462.746806
-8.850475,38,18463.183614
-12.081759,50,18463.765294
-9.38512,39,18464.231044
-17.976179,100,18465.396068
-8.404802,53,18466.007995
-32.583798,335,18469.859278
-26.210767,163,18471.752534
-15.928024,86,18472.784429
-26.067365,266,18475.840607
-45.326945,89,18476.877481
-14.637601,68,18477.659361
-11.928276,42,18478.158069
-17.91938,67,18478.94161
-12.522725,94,18480.034665
-15.022059,98,18481.179622
-10.224224,58,18481.843846
-22.959324,145,18483.504785
-10.148621,48,18484.087228
-17.135134,63,18484.84221
-33.500036,208,18487.370073
-32.647881,390,18492.096919
-9.078092,41,18492.582592
-14.809993,76,18493.499694
-15.700234,55,18494.167286
-14.266402,61,18494.910295
-18.184136,97,18496.13258
-9.383481,45,18496.677346
-6.526427,36,18497.110574
-11.615287,50,18497.718691
-41.614402,500,18510.428996
-11.232691,47,18510.988501
-20.24882,162,18512.849028
-17.657143,85,18513.828056
-9.622248,42,18514.320322
-18.220252,91,18515.359043
-18.74996,110,18516.629225
-6.770058,47,18517.178113
-12.233095,43,18517.677777
-16.260822,63,18518.404382
-7.526528,43,18518.931973
-10.171684,39,18519.395858
-19.960793,92,18520.458572
-12.040913,49,18521.021153
-12.972651,120,18522.417994
-12.736212,91,18523.467565
-7.384939,35,18523.869484
-7.986042,36,18524.294134
-9.424039,52,18524.881541
-22.462942,120,18526.299389
-10.055164,43,18526.804778
-18.083873,63,18527.52984
-14.648769,62,18528.238919
-16.644178,81,18529.163549
-4.037407,27,18529.473696
-13.30072,41,18529.938478
-28.526944,156,18531.779629
-6.737667,13,18531.92723
-11.733314,61,18532.646308
-68.713073,500,18538.38925
-3.904996,9,18538.519638
-20.803374,145,18540.181978
-13.514106,109,18541.465577
-25.395458,210,18543.949919
-62.783222,500,18549.726364
-19.354751,121,18551.128066
-17.769054,59,18551.814649
-7.53603,39,18552.262038
-3.991008,9,18552.360779
-3.891144,9,18552.459517
-10.077201,47,18553.01245
-10.825003,63,18553.735517
-57.548837,493,18559.498403
-4.290347,9,18559.599158
-35.844487,168,18561.552157
-13.250709,86,18562.554948
-10.675556,65,18563.323943
-17.461579,52,18563.920222
-13.679126,65,18564.662239
-10.780571,51,18565.254084
-14.270261,74,18566.149666
-4.430592,9,18566.255408
-14.700239,51,18566.84384
-3.801641,9,18566.94853
-11.401444,45,18567.48313
-19.228523,97,18572.58128
-4.340104,9,18572.681014
-5.705233,13,18572.830613
-4.12286,9,18572.93124
-12.998643,86,18573.911596
-18.852442,101,18575.097791
-55.413855,500,18580.915753
-6.511023,33,18581.300944
-6.265943,30,18581.653002
-18.44685,89,18582.675403
-40.646839,321,18586.382167
-15.900356,52,18586.973394
-5.021584,9,18587.081747
-13.131964,63,18587.806209
-4.747246,9,18587.90893
-14.17539,54,18588.536842
-97.64702,500,18594.546427
-4.263547,9,18594.653167
-13.5674,49,18595.241199
-89.7826,500,18601.334646
-8.935755,50,18601.941999
-5.076377,9,18602.0537
-18.683825,64,18602.823149
-3.81739,9,18602.932069
-3.906021,9,18603.034795
-12.547161,50,18603.642171
-7.474598,59,18604.362123
-5.040737,10,18604.476816
-4.625611,9,18604.583332
-19.060873,51,18605.189836
-14.989474,139,18606.865353
-4.695141,9,18606.975616
-13.629693,97,18608.149512
-6.784197,12,18608.292583
-17.24924,55,18608.948162
-29.719928,78,18609.888236
-3.708641,13,18610.041824
-4.37657,9,18610.150505
-82.164835,500,18616.233034
-65.191847,500,18622.426722
-5.405673,13,18622.580339
-6.012429,12,18622.723956
-5.861828,12,18622.869538
-18.312185,75,18623.772738
-6.256696,12,18623.918348
-4.041002,9,18624.066489
-7.068594,12,18624.223071
-19.474835,70,18625.07306
-4.056307,9,18625.182737
-6.571516,12,18625.325355
-4.447628,9,18625.434065
-5.317178,12,18625.577681
-3.677059,9,18625.688409
-6.112999,14,18625.861921
-5.44357,13,18626.014545
-2.571318,8,18626.119801
-6.57528,12,18626.26245
-5.813183,13,18626.419998
-5.482278,10,18626.537684
-23.463171,85,18627.583465
-15.988177,72,18628.443167
-5.716615,12,18628.586808
-4.286814,9,18628.715466
-38.719135,277,18634.027804
-13.018127,50,18634.62465
-15.323442,57,18635.339425
-6.7969,13,18635.498001
-6.935139,12,18635.65957
-5.146517,11,18635.818146
-5.669285,12,18635.961762
-5.088671,12,18636.104436
-4.964598,10,18636.21913
-5.70646,13,18636.376709
-6.82477,12,18636.520325
