#{"t_start": 1778042111.1141067, "env_id": "YaskawaGP7ReachPyBullet-Default-v0"}
r,l,t
-8.702981,43,5600.594506
-9.595301,179,5602.792009
-10.774806,45,5603.332951
-9.372967,33,5603.726896
-3.275781,35,5604.157673
-13.851675,43,5604.665811
-6.811144,111,5605.993989
-15.748742,44,5606.516589
-6.823171,26,5606.836943
-13.379287,52,5607.465226
-2.997299,24,5607.752457
-6.937246,33,5608.146629
-14.86578,47,5608.713119
-12.674524,33,5609.106441
-6.175827,32,5609.492456
-5.784342,36,5609.937507
-4.794427,31,5610.307119
-20.527216,300,5613.936441
-7.539613,17,5614.15383
-29.547501,300,5617.770132
-10.535779,42,5618.272817
-3.690278,48,5618.841296
-11.709731,38,5619.286129
-4.54299,35,5619.689051
-17.011932,300,5623.351641
-10.794483,189,5625.615679
-3.11786,9,5625.721425
-13.926348,61,5626.443062
-3.261284,8,5626.538748
-2.34235,8,5626.633464
-32.231202,300,5630.274613
-7.523431,48,5630.854137
-4.763408,34,5631.266849
-4.943001,37,5631.70816
-18.284523,85,5632.725207
-4.024623,45,5633.27102
-24.35277,48,5633.848112
-18.138719,65,5634.631767
-21.331015,63,5635.384155
-10.165014,50,5635.995622
-3.006779,22,5636.257918
-29.865693,83,5637.243293
-13.769466,70,5638.117676
-4.905181,11,5638.250905
-3.313509,34,5638.651861
-3.205845,10,5638.767524
-2.950962,27,5639.090688
-17.019918,72,5639.962543
-77.243694,300,5643.581986
-24.72265,300,5647.158568
-29.53659,300,5650.831352
-3.957963,28,5651.177966
-18.794825,127,5652.709293
-8.982037,43,5653.219153
-2.664408,22,5653.481536
-13.957367,60,5654.215819
-2.660468,22,5654.480111
-12.103588,46,5655.025242
-16.174964,66,5655.825076
-4.083953,32,5656.212777
-60.314229,300,5659.856214
-24.660887,85,5660.873471
-38.972539,300,5664.536932
-24.934229,86,5665.570084
-3.304974,9,5665.674906
-15.215332,63,5666.43189
-30.946041,300,5670.038878
-8.813606,35,5670.454766
-25.1297,300,5674.127267
-16.877941,68,5674.930134
-12.601042,52,5675.553695
-13.984606,64,5676.499509
-3.726585,15,5676.675226
-17.468168,300,5680.402865
-21.327441,300,5684.105474
-19.340701,77,5685.060435
-17.029508,300,5688.766124
-38.46576,300,5692.442739
-13.246583,54,5693.103533
-24.093493,187,5695.382917
-35.674934,300,5699.118379
-17.350175,68,5699.958467
-35.023937,300,5703.626667
-35.434681,300,5707.294372
-16.422672,70,5708.140144
-13.451746,51,5708.761491
-31.988891,300,5712.399629
-33.794186,300,5716.063215
-32.168589,300,5719.772152
-33.580404,300,5723.508998
-28.352121,300,5727.221434
-4.440724,30,5727.585786
-5.114957,51,5728.199262
-31.907493,300,5731.892299
-28.267789,300,5735.570791
-22.296453,168,5737.624261
-16.993019,61,5738.386224
-14.69384,59,5739.108293
-13.641234,59,5739.831794
-40.505249,300,5743.475733
-14.875266,82,5744.527106
-26.553218,230,5747.352479
-11.706351,47,5747.934152
-35.980813,300,5751.576074
-27.783844,300,5755.309738
-12.895028,45,5755.87024
-30.596092,300,5759.562441
-26.546034,221,5762.281992
-29.725607,300,5765.996963
-13.305925,74,5766.900962
-34.178512,235,5769.793393
-10.23645,70,5770.695879
-6.572873,32,5771.08223
-13.825439,58,5771.798542
-24.214311,92,5772.928216
-21.350437,113,5774.297236
-20.592096,68,5775.120486
-6.828819,14,5775.28704
-5.580666,52,5775.937088
-24.944745,300,5779.679462
-20.382907,129,5781.274833
-6.297823,14,5781.442103
-4.333548,34,5781.863977
-5.099193,16,5782.046516
-11.707087,78,5783.024918
-21.443386,300,5786.707702
-7.97401,61,5787.45271
-26.813443,300,5791.113271
-12.395398,101,5792.352645
-20.149983,300,5796.007071
-2.275772,20,5796.257223
-3.407443,10,5796.374553
-28.659874,300,5800.095316
-4.383598,11,5800.22799
-13.93233,68,5801.070696
-17.703316,241,5804.074493
-27.955307,300,5807.801524
-32.263269,300,5811.521544
-6.142072,32,5811.924359
-3.899032,28,5812.257316
-19.068496,68,5813.116805
-11.842423,54,5813.784979
-25.285529,300,5817.524046
-4.574829,15,5817.698582
-29.641626,300,5821.412896
-5.567167,52,5822.0513
-30.256368,300,5825.819678
-5.769662,12,5826.025099
-32.479291,293,5829.737001
-19.015202,95,5830.919336
-4.072173,28,5831.262519
-26.435686,300,5835.009792
-7.784046,74,5835.967152
-9.246664,74,5836.910084
-5.065625,30,5837.303742
-5.131451,31,5837.696637
-3.550069,12,5837.839224
-30.631881,300,5841.524463
-26.940191,300,5845.368716
-30.474656,300,5849.098106
-5.488485,45,5849.659963
-35.015701,300,5853.475614
-8.323628,53,5854.211251
-13.827765,63,5855.023015
-13.718117,51,5855.66903
-7.59832,67,5856.520726
-3.565302,27,5856.857338
-13.177937,71,5857.756238
-14.773956,67,5858.610952
-9.05015,83,5859.719476
-15.186058,85,5860.808858
-4.477109,27,5861.138978
-4.731701,31,5861.52421
-2.732774,21,5861.778498
-6.276371,32,5862.168129
-14.819384,119,5863.626197
-26.824925,300,5867.402219
-5.937318,13,5867.565782
-26.880411,300,5871.317483
-15.182216,72,5872.188722
-12.06436,57,5872.910337
-15.363794,88,5873.989532
-8.720946,55,5874.661865
-49.981272,300,5878.409556
-4.937162,31,5878.791317
-30.653356,300,5882.562064
-17.764436,88,5883.648037
-4.994696,30,5884.029916
-4.598153,29,5884.40817
-33.426113,300,5888.181855
-7.632341,39,5888.681518
-15.227286,58,5889.431113
-8.416995,53,5890.061681
-9.223937,41,5890.569323
-19.433239,69,5891.441635
-34.373236,300,5895.170947
-3.446302,23,5895.440108
-15.196215,185,5897.683434
-30.750054,300,5901.37986
-23.643188,300,5905.109171
-2.862237,22,5905.369475
-9.176234,45,5905.915673
-7.704074,35,5906.329601
-4.316411,44,5906.827754
-11.392282,47,5907.473
-6.599214,35,5907.982638
-11.375587,92,5909.150871
-34.850611,300,5912.904294
-28.570865,300,5916.706802
-7.340537,45,5917.288178
-4.015091,31,5917.67406
-16.120348,192,5920.141755
-3.149246,24,5920.440954
-14.149567,49,5921.051397
-6.075231,31,5921.450047
-13.153924,87,5922.599591
-4.01599,26,5922.918736
-2.732515,21,5923.176647
-10.324279,46,5923.758934
-14.461731,55,5924.448247
-7.56546,40,5924.947176
-9.079179,90,5926.094513
-7.834723,41,5926.604577
-17.775213,65,5927.415918
-26.043711,300,5931.330815
-12.572321,61,5932.183007
-7.619782,34,5932.643989
-14.588163,54,5933.383497
-8.134269,35,5933.894427
-12.967845,51,5934.550279
-13.158561,50,5935.154245
-13.602928,116,5936.571
-8.662997,43,5937.089362
-5.998362,30,5937.455933
-4.818637,31,5937.835868
-7.912146,35,5938.266886
-10.401591,51,5938.910162
-14.494272,80,5939.888831
-1.971004,20,5940.141156
-12.111168,49,5940.74277
-5.341286,29,5941.101837
-10.969708,46,5941.663625
-31.015894,300,5945.422878
-14.699535,109,5946.760185
-6.141469,32,5947.145657
-14.64984,56,5947.830804
-26.004339,300,5951.608631
-13.220647,53,5952.255754
-25.143562,300,5955.988183
-4.751187,27,5956.325282
-6.819728,34,5956.741986
-2.622341,20,5956.987347
-20.851277,300,5960.715256
-5.122721,41,5961.223375
-18.577073,140,5962.948811
-4.770099,27,5963.276149
-4.166996,37,5963.733356
-17.452483,61,5964.4698
-3.497794,25,5964.784928
-12.559269,49,5965.390342
-14.375584,82,5966.398662
-29.605928,300,5970.109793
-15.351669,79,5971.081533
-7.602819,36,5971.527177
-10.182037,39,5971.999717
-14.980056,56,5972.680666
-10.921644,47,5973.263232
-9.73349,44,5973.796776
-3.258635,25,5974.114958
-7.49661,38,5974.579269
-7.050296,37,5975.030548
-6.913691,33,5975.453943
-36.90676,300,5979.153159
-6.355461,50,5979.767075
-16.545549,54,5980.43158
-6.073366,34,5980.838105
-28.633066,300,5984.576274
-5.599964,34,5984.996611
-5.847211,47,5985.570073
-9.605141,102,5986.829086
-10.06273,43,5987.34952
-12.607671,88,5988.403877
-13.41379,89,5989.496216
-6.671701,32,5989.887379
-3.192556,8,5989.984143
-4.038413,9,5990.096818
-14.733689,58,5990.856764
-12.343095,44,5991.393031
-8.78849,74,5992.305779
-8.013983,66,5993.137259
-8.318652,37,5993.577019
-8.544233,63,5994.372988
-14.004457,50,5994.982334
-15.514316,51,5995.609741
-6.933499,33,5996.006355
-27.543569,300,5999.746173
-19.227211,300,6003.413606
-3.279343,22,6003.679926
-15.085003,154,6005.602643
-7.089201,37,6006.058383
-2.26868,20,6006.305164
-11.246506,46,6006.86881
-14.251915,57,6007.559271
-4.695427,27,6007.888393
-6.22649,33,6008.289975
-3.726393,25,6008.591139
-12.115298,44,6009.134276
-9.012603,88,6010.216195
-2.798911,22,6010.488454
-15.053785,49,6011.081203
-5.458408,42,6011.587677
-10.69152,60,6012.357729
-8.78203,52,6012.992752
-15.044457,53,6013.629152
-9.525438,63,6014.411518
-15.93743,52,6015.057773
-11.6203,49,6015.653009
-3.961422,28,6015.994098
-8.496811,37,6016.449337
-6.568476,32,6016.84039
-3.153132,22,6017.111209
-7.749156,39,6017.580567
-5.098347,31,6017.963163
-14.13655,64,6018.751819
-6.859302,85,6019.848355
-3.265336,26,6020.160845
-23.68106,300,6023.823399
-9.469466,41,6024.337594
-4.213904,29,6024.709492
-9.050313,80,6025.709269
-5.371796,28,6026.047497
-6.817456,38,6026.57162
-6.814239,32,6026.959584
-7.241082,33,6027.367065
-24.280951,300,6031.168595
-5.117823,28,6031.507206
-8.412164,40,6031.98757
-13.919614,55,6032.657776
-17.768501,132,6034.274292
-10.285193,47,6034.848723
-11.708567,50,6035.456285
-7.797982,34,6035.874139
-3.891088,27,6036.199299
-11.135377,46,6036.807836
-5.464348,30,6037.226715
-8.271119,39,6037.704286
-10.87611,53,6038.354736
-10.26188,47,6038.923758
-16.279033,58,6039.644624
-14.553302,55,6040.320763
-7.322947,35,6040.743538
-11.014468,42,6041.252907
-5.022369,29,6041.608442
-13.075863,55,6042.277858
-3.078824,24,6042.570209
-13.997601,49,6043.163899
-3.102877,23,6043.440672
-11.385193,50,6044.062968
-2.735931,22,6044.330984
-8.621827,36,6044.806303
-10.780716,103,6046.074145
-10.241627,47,6046.634771
-3.688017,26,6046.95167
-9.50829,40,6047.436413
-9.921123,40,6047.930063
-5.881815,30,6048.297278
-11.775919,51,6048.918576
-7.183372,33,6049.308823
-5.436558,29,6049.672528
-12.17758,54,6050.327912
-4.920312,31,6050.708889
-13.458873,53,6051.352694
-12.809272,73,6052.288542
-4.396199,50,6052.904578
-17.088272,66,6053.691283
-4.086107,25,6053.997466
-8.183518,35,6054.430425
-12.796098,49,6055.023919
-11.593584,46,6055.591373
-10.980885,48,6056.169222
-5.693168,31,6056.547211
-9.458398,120,6058.028622
-6.468858,32,6058.411253
-6.641146,34,6058.832099
-9.599947,57,6059.575075
-14.876974,56,6060.262801
-12.582654,61,6061.009086
-9.549215,67,6061.829908
-13.697703,47,6062.40647
-4.066511,29,6062.760967
-6.538826,32,6063.20428
-3.873807,28,6063.539383
-7.351639,72,6064.424791
-4.221165,26,6064.743938
-2.809448,22,6065.010499
-5.309734,53,6065.662878
-9.809218,90,6066.745369
-7.14098,49,6067.352307
-3.50811,24,6067.653471
-8.355856,40,6068.148576
-13.175188,66,6068.956457
-9.746296,39,6069.43526
-6.911464,47,6070.006779
-13.017389,65,6070.835905
-7.267275,44,6071.373079
-15.066164,57,6072.068851
-8.335011,40,6072.563505
-13.799079,68,6073.386208
-6.452991,15,6073.582706
-8.694688,37,6074.042832
-11.21502,47,6074.623762
-15.138023,53,6075.272234
-8.620734,16,6075.477448
-8.875687,42,6075.989626
-7.959021,35,6076.418478
-12.659963,50,6077.02271
-11.912559,86,6078.077199
-5.792075,30,6078.467752
-5.96372,33,6078.888509
-9.744181,87,6079.951698
-4.464131,28,6080.293785
-5.807073,57,6080.985963
-8.359139,40,6081.471634
-3.968028,25,6081.778812
-9.774531,51,6082.406562
-3.138168,22,6082.679831
-2.120536,17,6082.890049
-5.62869,32,6083.301711
-4.369116,31,6083.689703
-9.586755,48,6084.273112
-6.329746,88,6085.346159
-18.229972,99,6086.595743
-3.409049,11,6086.728417
-10.204597,41,6087.228545
-12.694859,48,6087.818083
-2.701829,23,6088.095759
-8.821359,44,6088.633376
-10.716134,43,6089.157175
-5.344943,31,6089.542203
-13.901446,50,6090.139773
-17.020775,58,6090.851363
-6.28701,34,6091.249943
-7.507835,36,6091.698202
-13.278985,51,6092.329863
-8.139344,40,6092.81775
-10.64853,50,6093.420844
-8.18925,42,6093.986172
-13.603551,65,6094.776726
-11.689215,44,6095.314442
-6.573779,65,6096.113388
-12.275341,83,6097.135345
-15.975989,136,6098.786251
-7.235723,38,6099.261978
-9.815025,44,6099.794479
-13.014937,50,6100.39795
-2.91193,21,6100.650789
-15.939278,124,6102.168766
-10.317048,49,6102.786665
-3.06296,24,6103.085137
-3.662575,27,6103.415234
-12.858982,49,6104.024849
-5.94241,31,6104.394767
-15.811902,54,6105.063685
-11.077847,83,6106.071452
-2.967249,23,6106.345701
-9.087296,44,6106.886252
-9.319517,60,6107.634083
-5.682768,34,6108.0511
-7.933342,40,6108.535986
-16.774621,81,6109.529737
-5.778848,33,6109.928582
-22.774581,300,6113.622558
-8.173817,51,6114.243156
-6.829269,32,6114.643853
-13.022979,54,6115.304049
-8.93159,37,6115.767053
-13.919404,58,6116.459339
-10.023054,42,6116.976706
-6.829272,33,6117.390649
-3.473861,26,6117.715441
-7.018147,37,6118.156776
-10.418508,97,6119.327574
-16.283078,133,6120.979751
-13.208805,46,6121.545878
-15.67051,300,6125.212864
-10.524767,117,6126.643563
-9.119386,57,6127.393249
-11.554502,44,6127.92412
-15.294157,82,6128.93433
-19.891185,300,6132.616759
-10.332338,47,6133.211169
-12.567571,51,6133.838491
-12.614398,54,6134.558135
-4.609907,30,6134.917298
-8.243709,40,6135.402924
-13.032564,59,6136.117219
-12.310394,49,6136.711707
-14.589055,75,6137.621009
-8.010588,37,6138.074355
-8.642434,54,6138.73855
-5.570566,81,6139.724014
-3.049956,22,6139.995317
-5.81805,34,6140.41312
-16.023887,58,6141.121878
-15.625971,56,6141.844121
-5.54939,40,6142.333671
-9.473746,156,6144.236971
-6.083264,30,6144.603848
-19.391964,78,6145.569524
-4.040589,29,6145.92609
-5.770427,41,6146.420742
-7.027075,33,6146.824919
-14.099851,59,6147.541259
-3.596222,27,6147.874369
-3.953494,28,6148.22551
-5.440535,31,6148.602714
-5.215104,52,6149.279934
-6.117552,52,6149.905593
-8.72972,59,6150.645689
-7.580127,40,6151.139678
-8.435904,36,6151.574802
-7.811584,35,6151.997518
-4.872021,27,6152.339636
-5.480552,33,6152.740718
-3.048395,10,6152.860934
-13.160201,48,6153.453388
-5.609249,12,6153.604954
-14.875463,54,6154.269847
-5.22705,32,6154.683467
-16.039089,60,6155.418283
-4.337627,28,6155.751253
-8.81532,40,6156.300784
-12.417329,48,6156.883456
-16.301108,63,6157.659939
-14.217871,57,6158.367111
-5.917835,33,6158.773026
-12.781006,46,6159.341586
-12.871573,49,6159.946662
-5.740582,34,6160.366569
-10.65328,76,6161.294085
-14.627598,55,6161.991384
-10.421938,44,6162.537563
-10.941202,65,6163.327509
-5.414952,13,6163.528451
-11.268488,42,6164.041196
-16.305577,54,6164.694857
-14.796133,53,6165.346634
-4.032159,30,6165.709161
-7.471383,38,6166.184631
-6.266568,35,6166.605556
-13.89475,55,6167.267731
-5.098647,28,6167.609371
-19.364726,300,6171.344814
-4.768762,31,6171.718422
-10.082035,45,6172.271517
-9.11185,74,6173.170474
-12.275287,48,6173.751232
-9.356557,53,6174.415456
-13.644909,53,6175.067571
-21.184756,182,6177.30022
-21.003434,112,6178.733158
-20.580132,76,6179.66627
-10.649398,82,6180.670888
-16.087485,69,6181.515047
-9.908,59,6182.238448
-4.324519,26,6182.550611
-6.681662,37,6183.004272
-11.529268,47,6183.571215
-6.822385,14,6183.744778
-6.026785,14,6183.916326
-8.591526,37,6184.369621
-7.738701,37,6184.816981
-3.587295,9,6184.923667
-3.795102,24,6185.208315
-8.901707,43,6185.783775
-6.740681,36,6186.224808
-7.966909,40,6186.702268
-9.714131,41,6187.210016
-5.503062,29,6187.573695
-15.153982,94,6188.730986
-8.146296,69,6189.574129
-5.329128,13,6189.730689
-4.360649,26,6190.056945
-7.488645,39,6190.519081
-5.907797,35,6190.957572
-5.965216,32,6191.357013
-5.565605,32,6191.74745
-5.210612,13,6191.910015
-10.784946,52,6192.591092
-7.912606,74,6193.503284
-12.256998,57,6194.191107
-14.13695,66,6195.010051
-13.001967,76,6195.930284
-10.127817,71,6196.807554
-9.99426,42,6197.309956
-4.372204,29,6197.667001
-13.136336,55,6198.350231
-12.907924,134,6200.022109
-11.950098,44,6200.569016
-9.919447,66,6201.373456
-6.794709,32,6201.776857
-4.604513,30,6202.146577
-11.970657,50,6202.770907
-6.800359,47,6203.348744
-8.754737,106,6204.651934
-10.358743,45,6205.204426
-5.02983,32,6205.582857
-6.917379,44,6206.125616
-7.068219,38,6206.607822
-9.951112,45,6207.196249
-3.648576,24,6207.486546
-6.824531,34,6207.90215
-7.407978,52,6208.550554
-12.730805,45,6209.094078
-7.747601,38,6209.559433
-19.556895,165,6211.579453
-5.749274,58,6212.291768
-6.765009,34,6212.707215
-6.031644,31,6213.088696
-4.709909,10,6213.206382
-8.094063,39,6213.68052
-14.375247,59,6214.446516
-3.822374,14,6214.614398
-13.321744,52,6215.254302
-9.876001,40,6215.753163
-6.625451,32,6216.14315
-6.754503,35,6216.570662
-12.103498,45,6217.118549
-7.96816,37,6217.58516
-11.717538,62,6218.340785
-8.071385,41,6218.84825
-2.691852,22,6219.112514
-19.65375,60,6219.856231
-12.052223,47,6220.451313
-5.811154,14,6220.615638
-5.014887,27,6220.952031
-14.70146,59,6221.706069
-4.91606,11,6221.855669
-5.06075,30,6222.225708
-17.372237,117,6223.67196
-4.266268,25,6223.986149
-11.460059,104,6225.261972
-5.52604,32,6225.649615
-6.626066,37,6226.093256
-18.624279,60,6226.827055
-2.707003,21,6227.094927
-6.275354,12,6227.236011
-10.219845,159,6229.165415
-5.588943,33,6229.632792
-8.39001,43,6230.166137
-15.739296,59,6230.894643
-8.807054,42,6231.401677
-5.876506,31,6231.782111
-3.409091,24,6232.083838
-7.526223,52,6232.724283
-26.403052,182,6234.951267
-7.152902,54,6235.622579
-9.034634,48,6236.199038
-15.853105,101,6237.474291
-8.659102,43,6238.007053
-14.474075,78,6238.953311
-7.730254,56,6239.631778
-6.178305,19,6239.865185
-14.22133,62,6240.618516
-17.414174,298,6244.265893
-10.924805,42,6244.793654
-3.95327,27,6245.118276
-11.388386,48,6245.695346
-11.812601,44,6246.24134
-9.71209,45,6246.793657
-13.565333,48,6247.406423
-10.972199,47,6247.95172
-16.891237,110,6249.205418
-14.180541,49,6249.825052
-13.341077,72,6250.742547
-4.202978,28,6251.081094
-13.717635,53,6251.733088
-7.984182,42,6252.24793
-10.210048,86,6253.304789
-10.696386,45,6253.870281
-4.844194,14,6254.050572
-5.636262,31,6254.426592
-8.628657,40,6254.917336
-14.29891,57,6255.657246
-17.4105,300,6259.309329
-28.094247,290,6262.857125
-7.115625,12,6262.998147
-11.522452,49,6263.582613
-8.693524,42,6264.114271
-6.61147,32,6264.50875
-12.539877,56,6265.241004
-12.817121,75,6266.161292
-27.351807,281,6269.619349
-6.470471,14,6269.785932
-2.860718,21,6270.042447
-14.63435,56,6270.732897
-13.138101,46,6271.297235
-10.681276,46,6271.899025
-6.512076,32,6272.315156
-3.039323,21,6272.576778
-12.482065,71,6273.439508
-5.074655,31,6273.813491
-5.217068,32,6274.206789
-8.69978,37,6274.666563
-12.629075,58,6275.372435
-12.795397,54,6276.03162
-4.24778,42,6276.537862
-14.0801,58,6277.252267
-13.361929,60,6277.989788
-4.664425,12,6278.135427
-4.933742,12,6278.275025
-8.338094,38,6278.754793
-11.450572,50,6279.421827
-3.438113,24,6279.714077
-8.806472,41,6280.210129
-13.05584,52,6280.856196
-3.979974,29,6281.205492
-5.921482,34,6281.619361
-2.974092,23,6281.905882
-16.196532,91,6283.030412
-3.114102,23,6283.305123
-17.898549,143,6285.048459
-6.378817,13,6285.205011
-16.788403,99,6286.40584
-10.279549,64,6287.258574
-7.358304,36,6287.696554
-11.225067,82,6288.699362
-10.562862,41,6289.202885
-7.607894,36,6289.648693
-9.587709,44,6290.178526
-13.263735,68,6291.005101
-9.939633,44,6291.539475
-11.591137,49,6292.13577
-4.82507,30,6292.501573
-19.300105,70,6293.362946
-15.297992,55,6294.070029
-3.66747,45,6294.626019
-4.960084,31,6294.996904
-4.173437,53,6295.658647
-10.209936,46,6296.210898
-5.394467,32,6296.610799
-8.738738,42,6297.130603
-6.079038,31,6297.518486
-9.630745,45,6298.064644
-12.862347,51,6298.694167
-2.759555,22,6298.968433
-10.324004,67,6299.779745
-11.668072,47,6300.35883
-6.762103,32,6300.81791
-3.332504,25,6301.130376
-12.995953,60,6301.864812
-11.315411,85,6302.913669
-12.662453,68,6303.73949
-6.812239,60,6304.471648
-9.926391,47,6305.048705
-9.939691,39,6305.526427
-15.846897,60,6306.252275
-14.928417,96,6307.414029
-13.82881,78,6308.413837
-14.271039,66,6309.220712
-8.026934,40,6309.718684
-6.951559,47,6310.291328
-5.097644,31,6310.670507
-9.287014,44,6311.197277
-8.572454,38,6311.665122
-3.209278,23,6311.94749
-5.232609,31,6312.321515
-17.122429,300,6316.04166
-8.722059,64,6316.82576
-11.601716,49,6317.427142
-7.243646,38,6317.888634
-8.490834,46,6318.448138
-15.928499,51,6319.090058
-6.577889,35,6319.513955
-16.831275,104,6320.797949
-12.149938,59,6321.514647
-2.371222,19,6321.750423
-12.384809,58,6322.443113
-6.603461,36,6322.933446
-9.494733,62,6323.701346
-6.020588,34,6324.114851
-9.840991,66,6324.923808
-9.765055,49,6325.505464
-14.677087,78,6326.460058
-14.845161,102,6327.710711
-2.502134,21,6327.967025
-7.849364,67,6328.785997
-17.591064,86,6329.852061
-3.525014,24,6330.187821
-10.271624,67,6331.008692
-8.548124,41,6331.513339
-10.18237,45,6332.056873
-6.890925,33,6332.457766
-4.104639,30,6332.823697
-6.350524,63,6333.599038
-17.450924,66,6334.407851
-6.226834,10,6334.527531
-5.75966,33,6334.940673
-2.334494,19,6335.176043
-4.834307,8,6335.278739
-10.616615,46,6335.838874
-5.262849,13,6335.994458
-9.875091,49,6336.594574
-5.093085,13,6336.754171
-9.463063,63,6337.578291
-15.78272,61,6338.328732
-13.475483,120,6339.776625
-12.899294,97,6340.962154
-14.48061,47,6341.537558
-7.618353,52,6342.179968
-7.632378,15,6342.361483
-4.885456,10,6342.480166
-7.779755,39,6342.958869
-4.474481,27,6343.303097
-4.388018,28,6343.648175
-7.46,37,6344.106589
-9.268331,58,6344.848986
-12.564836,77,6345.81997
-2.991624,23,6346.10626
-11.402468,49,6346.69765
-15.014624,62,6347.461824
-8.996768,64,6348.246467
-10.643079,59,6348.960484
-9.631383,65,6349.766691
-12.669608,54,6350.413532
-19.797211,80,6351.390147
-4.682842,41,6351.904045
-7.266164,39,6352.431035
-12.337945,47,6353.031048
-4.092325,26,6353.355369
-7.550748,35,6353.818892
-8.847738,65,6354.612605
-15.833772,140,6356.337708
-9.016531,73,6357.223992
-7.133063,35,6357.661821
-2.385949,22,6357.928138
-7.165405,34,6358.34148
-8.220597,48,6358.926032
-10.463009,59,6359.70454
-3.388102,25,6360.021347
-13.248269,98,6361.240275
-18.878253,300,6364.969612
-7.662708,56,6365.710176
-4.312479,37,6366.182328
-10.886467,42,6366.706285
-9.66296,71,6367.581816
-5.395332,34,6368.00013
-15.538684,134,6369.65074
-7.543628,40,6370.142596
-4.931909,43,6370.67279
-14.640086,56,6371.3536
-10.748363,47,6371.946241
-11.586382,99,6373.179908
-7.043642,38,6373.638514
-10.089485,43,6374.177834
-9.490373,41,6374.675721
-4.832334,51,6375.302153
-4.673107,37,6375.748278
-5.067133,41,6376.256946
-13.353603,81,6377.245688
-11.366298,49,6377.845553
-6.789798,33,6378.24854
-8.72952,56,6378.935231
-8.070258,68,6379.773102
-12.805625,48,6380.396238
-9.257356,44,6380.928073
-3.693298,42,6381.450676
-8.338498,65,6382.258486
-19.657186,130,6383.93902
-10.464121,48,6384.534398
-10.057196,60,6385.277411
-4.561006,35,6385.724216
-17.76036,136,6387.394835
-13.595479,57,6388.106753
-15.73785,53,6388.756418
-4.903576,29,6389.106481
-10.268864,72,6389.995603
-19.992327,300,6393.694843
-3.265806,26,6394.03197
-17.140967,123,6395.519029
-11.392598,101,6396.775306
-5.777061,40,6397.262596
-9.078029,73,6398.200272
-10.42075,47,6398.79478
-5.604922,38,6399.264341
-17.875441,65,6400.059977
-4.242194,38,6400.528852
-4.258772,50,6401.149305
-11.154927,117,6402.588788
-12.170947,54,6403.246457
-12.856404,91,6404.363888
-30.747166,278,6407.773212
-5.436475,32,6408.175458
-6.663006,21,6408.427701
-7.580616,42,6408.943605
-7.573423,24,6409.22985
-5.608354,40,6409.723479
-8.962999,42,6410.301439
-10.640327,59,6411.028092
-8.393563,50,6411.624739
-8.117155,57,6412.327335
-15.213278,300,6416.031608
-13.436424,84,6417.046613
-10.762019,57,6417.748029
-6.204763,43,6418.279608
-15.647358,73,6419.187092
-12.800826,118,6420.619042
-16.398371,300,6424.4115
-8.212088,40,6424.927872
-12.937917,68,6425.738313
-6.235418,34,6426.136251
-10.190791,43,6426.62567
-8.933101,37,6427.043155
-3.801159,25,6427.320195
-8.136207,35,6427.726599
-12.998301,60,6428.403171
-14.232784,87,6429.388388
-19.233225,96,6430.470727
-17.170658,99,6431.602959
-12.142946,88,6432.595276
-6.408969,36,6432.997275
-15.741085,51,6433.570742
-4.564317,9,6433.671375
-13.160131,48,6434.214763
-7.231141,38,6434.638725
-5.335452,48,6435.179638
-9.645178,39,6435.6617
-6.026571,55,6436.284259
-5.653451,13,6436.432902
-27.956177,278,6439.572416
-8.646846,38,6440.005091
-7.064693,39,6440.439192
-26.737327,300,6443.853984
-9.065052,63,6444.566969
-2.571235,22,6444.816273
-18.649052,67,6445.567775
-9.106335,38,6446.003857
-12.219707,48,6446.543811
-11.058289,44,6447.045203
-23.753114,300,6450.487839
-12.915874,104,6451.679685
-18.398528,77,6452.550255
-12.055604,47,6453.080486
-8.828068,52,6453.667642
-22.924787,300,6457.0443
-3.770171,34,6457.425216
-3.781208,29,6457.795597
-10.320085,64,6458.507833
-2.652446,22,6458.768083
-11.929387,44,6459.268744
-2.84583,22,6459.518331
-17.033616,91,6460.544968
-14.549231,143,6462.169324
-10.301648,44,6462.661693
-9.562537,39,6463.096159
-24.576861,220,6465.599465
-11.704577,76,6466.462425
-11.855838,202,6468.754442
-10.004961,49,6469.315396
-7.286976,34,6469.701755
-2.148639,20,6469.925124
-10.240721,49,6470.485678
-6.580836,33,6470.855524
-7.904788,36,6471.261464
-15.618811,52,6471.851202
-19.104135,74,6472.739135
-9.924969,41,6473.206514
-8.278152,61,6473.896085
-12.332486,51,6474.501315
-3.097293,26,6474.794687
-14.019776,57,6475.434211
-13.488216,47,6475.972494
-4.152497,31,6476.33242
-5.946136,30,6476.672352
-4.30721,29,6476.998491
-4.181022,32,6477.353541
-3.121705,25,6477.636413
-6.950388,32,6477.997923
-12.19202,52,6478.592977
-14.656085,58,6479.248943
-9.094448,41,6479.746301
-14.960812,64,6480.468399
-9.099169,38,6480.895665
-12.872585,127,6482.333064
-9.621728,40,6482.782043
-23.268828,170,6484.711804
-13.885273,56,6485.335645
-5.058958,51,6485.924043
-9.413828,33,6486.311714
-12.326626,68,6487.110643
-8.371808,37,6487.52753
-5.866807,31,6487.880117
-3.61045,26,6488.181191
-14.298252,48,6488.72174
-4.494978,30,6489.05687
-5.494138,13,6489.203484
